time,data_timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
70702.629119,1969-12-31 19:38:22.629119,,,,,,,,,,,,,,50.377778,,,,,,,,,,,,,,,,,,
70702.629207,1969-12-31 19:38:22.629207,,,,,,,,,,,,,,,,34.920635,,,,,,,,,,,,,,,,
70702.629294,1969-12-31 19:38:22.629294,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.639485,1969-12-31 19:38:22.639485,,,,,11.477411,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.639600,1969-12-31 19:38:22.6396,,,,,,,,,,,,,,,92.796093,,,,,,,,,,,,,,,,,
70702.639691,1969-12-31 19:38:22.639691,,,,,,,,,,,,,,,,34.920635,,,,,,,,,,,,,,,,
70702.639782,1969-12-31 19:38:22.639782,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.649979,1969-12-31 19:38:22.649979,,,,,11.477411,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.650092,1969-12-31 19:38:22.650092,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.650180,1969-12-31 19:38:22.65018,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.660377,1969-12-31 19:38:22.660377,,,,,11.233211,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.660490,1969-12-31 19:38:22.66049,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.660578,1969-12-31 19:38:22.660578,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.660668,1969-12-31 19:38:22.660668,,,,,,,,,,,,,,,,,,0.473748,,,,,,,,,,,,,,
70702.660759,1969-12-31 19:38:22.660759,,,,,,,,,,,,,,,,,,,0.092796,,,,,,,,,,,,,
70702.660849,1969-12-31 19:38:22.660849,,,,,,,,,,,,,,,,,,,,0.332112,,,,,,,,,,,,
70702.671126,1969-12-31 19:38:22.671126,,,,,11.233211,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.671244,1969-12-31 19:38:22.671244,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.671329,1969-12-31 19:38:22.671329,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.671418,1969-12-31 19:38:22.671418,,,,,,,,,,,,,,,,,,,,,0.324786,,,,,,,,,,,
70702.681654,1969-12-31 19:38:22.681654,-228.510379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.681765,1969-12-31 19:38:22.681765,,-233.882784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.681854,1969-12-31 19:38:22.681854,,,-239.255189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.681942,1969-12-31 19:38:22.681942,,,,-219.230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.682030,1969-12-31 19:38:22.68203,,,,,11.233211,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.682118,1969-12-31 19:38:22.682118,,,,,,1.953602,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.682201,1969-12-31 19:38:22.682201,,,,,,,77.167277,,,,,,,,,,,,,,,,,,,,,,,,,
70702.682295,1969-12-31 19:38:22.682295,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.682380,1969-12-31 19:38:22.68238,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.692573,1969-12-31 19:38:22.692573,,,,,11.233211,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.692689,1969-12-31 19:38:22.692689,,,,,,,,3.479853,,,,,,,,,,,,,,,,,,,,,,,,
70702.692778,1969-12-31 19:38:22.692778,,,,,,,,,,,,,,,,34.920635,,,,,,,,,,,,,,,,
70702.692867,1969-12-31 19:38:22.692867,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.703057,1969-12-31 19:38:22.703057,,,,,11.233211,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.703166,1969-12-31 19:38:22.703166,,,,,,,,,16.666667,,,,,,,,,,,,,,,,,,,,,,,
70702.703252,1969-12-31 19:38:22.703252,,,,,,,,,,0.065934,,,,,,,,,,,,,,,,,,,,,,
70702.703340,1969-12-31 19:38:22.70334,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.703427,1969-12-31 19:38:22.703427,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.713617,1969-12-31 19:38:22.713617,,,,,10.989011,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.713732,1969-12-31 19:38:22.713732,,,,,,,,,,,0.139194,,,,,,,,,,,,,,,,,,,,,
70702.713821,1969-12-31 19:38:22.713821,,,,,,,,,,,,,,,,34.920635,,,,,,,,,,,,,,,,
70702.713907,1969-12-31 19:38:22.713907,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.724114,1969-12-31 19:38:22.724114,,,,,11.233211,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.724229,1969-12-31 19:38:22.724229,,,,,,,,,,,,-181.626862,,,,,,,,,,,,,,,,,,,,
70702.724316,1969-12-31 19:38:22.724316,,,,,,,,,,,,,0.114774,,,,,,,,,,,,,,,,,,,
70702.724407,1969-12-31 19:38:22.724407,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.724494,1969-12-31 19:38:22.724494,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.734688,1969-12-31 19:38:22.734688,,,,,10.989011,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.734801,1969-12-31 19:38:22.734801,,,,,,,,,,,,,,50.560684,,,,,,,,,,,,,,,,,,
70702.734893,1969-12-31 19:38:22.734893,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.734980,1969-12-31 19:38:22.73498,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.745175,1969-12-31 19:38:22.745175,,,,,10.989011,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.745287,1969-12-31 19:38:22.745287,,,,,,,,,,,,,,,94.017094,,,,,,,,,,,,,,,,,
70702.745375,1969-12-31 19:38:22.745375,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.745463,1969-12-31 19:38:22.745463,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.755659,1969-12-31 19:38:22.755659,,,,,10.989011,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.755771,1969-12-31 19:38:22.755771,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.755863,1969-12-31 19:38:22.755863,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.766062,1969-12-31 19:38:22.766062,,,,,10.989011,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.766179,1969-12-31 19:38:22.766179,,,,,,,,,,,,,,,,34.432234,,,,,,,,,,,,,,,,
70702.766267,1969-12-31 19:38:22.766267,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.766354,1969-12-31 19:38:22.766354,,,,,,,,,,,,,,,,,,0.471306,,,,,,,,,,,,,,
70702.766441,1969-12-31 19:38:22.766441,,,,,,,,,,,,,,,,,,,0.095238,,,,,,,,,,,,,
70702.766532,1969-12-31 19:38:22.766532,,,,,,,,,,,,,,,,,,,,0.327228,,,,,,,,,,,,
70702.776781,1969-12-31 19:38:22.776781,,,,,10.989011,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.776901,1969-12-31 19:38:22.776901,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.776990,1969-12-31 19:38:22.77699,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.777078,1969-12-31 19:38:22.777078,,,,,,,,,,,,,,,,,,,,,0.324786,,,,,,,,,,,
70702.787306,1969-12-31 19:38:22.787306,-228.510379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.787399,1969-12-31 19:38:22.787399,,-233.882784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.787478,1969-12-31 19:38:22.787478,,,-239.255189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.787557,1969-12-31 19:38:22.787557,,,,-219.71917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.787635,1969-12-31 19:38:22.787635,,,,,10.989011,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.787714,1969-12-31 19:38:22.787714,,,,,,1.953602,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.787792,1969-12-31 19:38:22.787792,,,,,,,77.411477,,,,,,,,,,,,,,,,,,,,,,,,,
70702.787872,1969-12-31 19:38:22.787872,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
